stock_ticker,predicted_return
STRZA,0.03707210761776715
STRZA,0.034935385478411796
GME,0.034110151408853144
COMM,0.03261835506790557
FSLR,0.032283090307910205
LNCO,0.03147357623476145
STRZA,0.0310620725348731
MIC,0.03077313229950525
SD,0.03024089574789695
TRW,0.0300980010333392
PCYC,0.030060323034212424
PCYC,0.029042285006237324
TRW,0.028845817111625635
SIX,0.028769517760914236
ABBV,0.02875639466054243
PCYC,0.028449958508862554
TEN,0.02824478553083125
GME,0.028192887075950114
GME,0.027998018386508103
S,0.027943895173356083
HCA,0.027921551523020845
SIX,0.02791254140891243
TEN,0.02759238601630932
DDS,0.027563634560863373
VOYA,0.02749080175202892
TRW,0.027255410944150328
UBNT,0.02712121589410859
CNC,0.02712041486440972
NTAP,0.027077443021598473
ROSE,0.02706599549234543
ICPT,0.026959354466335635
QEP,0.026763740291144623
STRZA,0.026755827469171788
STRZA,0.026670975304703075
HLS,0.026627441502739484
HSNI,0.026503084758608644
THG,0.02643613228337542
MDRX,0.026353946238782767
SIX,0.026318864319647854
S,0.026227901413835943
SFG,0.02620534925378879
RGLD,0.02610183078614453
CVI,0.026045066274183237
MPC,0.02593595433776591
PL,0.025849272593330225
APOL,0.02584337485852886
GM,0.025819871062586708
DAL,0.025773029000251635
GPS,0.02568769029112135
LEA,0.025686890367963906
AIG,0.025663104894388444
CF,0.025658938927776195
TRW,0.02564521063883722
THG,0.02559115136135498
PRU,0.025553585797874777
DSW,0.025532154436436513
PCYC,0.025507774105418247
TRW,0.02550582837406186
CASY,0.025504682445640192
UNT,0.02545487244234701
VOYA,0.025449570927170963
MIC,0.025412862544912276
GNC,0.025403376613705647
MPC,0.025397297283920303
HCA,0.02538376439632535
FDML,0.02538247434893847
ICPT,0.025331651412900412
PAY,0.02532109089961329
ICPT,0.025239744425208363
ROSE,0.025223084817872346
PL,0.025217145728384842
ESL,0.025152290110379963
GM,0.025130939547271906
SIX,0.025064962132262177
HSNI,0.024974675468947688
ROSE,0.02497079081043037
EXPE,0.024943991228009228
APOL,0.02494283462327499
FTNT,0.024934191726572075
SIX,0.02490443406829093
SPLS,0.024885014465952426
AIG,0.024842077718547143
MSM,0.024751880884408807
DSW,0.024738853052639148
SM,0.02472346300486703
ASNA,0.024710353076685496
AIZ,0.024690298484625707
TEN,0.024656720763707188
CAR,0.024649999879967993
TRW,0.02459637688586299
CCE,0.024575536742986424
LEA,0.024489148395025154
HLS,0.024474033932048722
DO,0.02439139986194016
GNTX,0.024378611560446295
MIC,0.024376325712422396
SM,0.024369118814521362
HSNI,0.024289462530344537
ASH,0.024284883868950828
JBL,0.024243474819257663
