predictions,actuals
0.004236815491354988,0.2235129621
0.013653168961132056,-0.007537764
0.01647572971025722,0.1710254993
0.010639375231114908,0.1408099082
0.010273921082836559,0.2364999946
0.01284277751627377,0.2081609365
-0.0013520190792185444,-0.014278996
0.006283333793767921,0.14856006
0.020916554901512917,-0.025748061
0.007404719659980799,0.0676481646
0.0013268254600888752,-0.003932255
0.014067129712384104,0.104426935
0.012262842498344978,-0.137165772
-0.0010617137316239408,0.1127247583
0.0034834113766034104,-0.028289164
0.005685254018229913,0.1036348786
0.019044624663074876,0.096701644
0.011099451478545767,0.0527249012
0.0015087684920627904,0.170789912
-0.0027469657984615335,0.1622130122
0.0021700185614916927,0.15538834
0.011007064094594753,-0.055466775
0.012966490436900811,0.0763611864
0.0019034659909032883,0.2690224793
0.005495494514085715,0.1119403389
0.0037737576862890256,0.0844451483
0.02112748363389065,0.0697351616
0.014227098533032067,0.101411074
0.01361051472636227,0.2231752869
0.006507453395205785,-0.035198629
0.013191074781915314,0.2296031859
0.008039442629637652,0.0571373996
0.0018194595658048724,0.0497001331
0.017467177303406224,0.1646566536
0.015847289000077924,0.1201254871
0.01368153980122624,0.0260969527
0.007133133352399042,0.2593163397
0.002661479583809837,0.0152220592
0.016073610294263806,0.0841888856
0.0029233469977761233,0.1901991662
0.002288574070203742,-0.002383455
0.009315535857422638,0.368537977
0.013653237084798023,0.144838601
0.014107646284993856,0.0313168798
0.008694720740113742,0.1774878647
0.0137598015749292,0.009776686
0.0067886036705547895,0.0068369541
0.008572854893455373,-0.004200333
0.0029359186099302886,0.1699380871
0.011281113227611788,0.0477550138
0.02221666831763573,0.1338253763
0.009651197374054635,0.0520996411
0.012155120503241086,0.0603561696
0.02551947854383778,0.1743115779
0.012403828515523956,-0.044671778
0.01752981343010226,0.115344822
0.002556798369192222,0.0826538351
0.0036606651339993,0.0721515786
0.022929366934029166,-0.053575181
0.01566973918300393,0.0469838228
0.010211716945728838,0.0742150765
0.01906452317448709,-0.014581849
0.004758483889026798,0.1391738054
0.015431776441867447,0.1494325694
0.020688429741483046,-0.012061676
0.010651774372768064,0.0556148883
0.02135100992856982,0.276620492
0.01235716852425689,0.0059902897
0.007111186847785002,0.1206648048
-0.006192025189129176,-0.043348842
0.0062840568418326154,0.0582929175
0.013339235793434937,0.4599145796
0.013479733595302298,0.0161125749
0.010506491480509072,-0.121196358
0.007540993595843218,0.0749356222
0.005582089333534078,0.036576144
0.015263277970007847,0.1513895389
-0.004466840772337865,0.0214288026
0.017369645178077958,0.1200427484
0.010391483843234782,0.0937468629
0.007444641695840902,0.0184368562
0.009634418959242544,-0.007570177
0.005770963661208196,0.0998882573
0.006238629902782965,-0.016285441
0.004321311309856479,0.2719606009
0.02154728103875766,0.0776377838
0.009373725063047409,0.0751277503
0.013656873134807405,0.1075556424
0.006347424152084513,0.1758214381
0.0070974667320081505,0.1132626679
0.02491333996593956,-0.044366368
0.01891351381285602,-0.001542
0.0028477031420740895,0.0239474639
0.015326171651756277,0.0199735422
0.005785943730642948,0.174657866
0.011453184768801576,-0.026747937
0.00512582179219282,0.0184440706
0.0031124931949550764,0.1901026961
0.0229639033367475,-0.064730112
0.018793989804787282,0.0600363832
0.013491771728058507,0.0479638647
0.01786499869743682,0.0646258962
0.0073428774430085554,0.086161099
0.014771532699465136,-0.056081154
0.02279513927828282,0.1099812608
0.007298811534618498,0.1711583581
0.004281781016780202,0.0484554801
0.011550562381900432,0.1243163344
0.011059901947915642,-0.003238777
0.023104515161702407,0.0674490106
0.01714423687185046,0.0024499014
0.015767800052022232,0.1390275952
0.005475739129227187,0.2075308558
0.001911937516482413,0.0319650393
0.010660338389832855,-0.005875351
0.0026156256230508695,0.1581278291
0.011650309260588427,0.1769416776
0.019048897347207615,0.0565099564
-0.006433977293633536,-0.140827403
0.014616568253995758,0.0468978506
0.011474643856675121,0.0791374665
0.01632464418832866,-0.006342721
0.014645316930487932,0.2943419662
0.010290124552508512,0.0606181543
0.017949101479779128,0.0099240314
0.0019798691487738773,0.0904399153
0.012914048437286246,0.0960859653
0.013773202585821855,-0.003075722
0.001353849194799677,-0.024936704
0.016227095042830975,0.2166834917
0.01139868392335884,0.1584613916
0.004341575327987265,0.0111695953
0.00626381054583642,0.1466688361
0.009120554172698116,-0.033991011
0.023016122222193385,0.0679479834
0.011955707261619772,0.1353346255
0.011752149960743806,0.0846975889
0.007776906326861108,0.1402978531
0.012223525373454764,0.0199730002
-0.0005938370872210479,0.1244692968
0.01800563618786306,0.0181847025
0.01743703602952504,0.0923300754
0.012517893512239043,0.1896179762
0.005210605963388457,0.0642161366
0.004363832779638106,0.1566933092
0.007493969101185571,-0.016676966
0.026432507567192877,0.2128120657
0.002941015274266964,0.0964223068
-0.001219463546611765,0.1839787956
0.0073710561167051065,0.0170745604
0.01161595680874326,0.0657394972
0.0080426648210979,0.0892536115
0.002494080219477051,0.0677560564
0.021582334348910687,0.0158609763
0.012798460871691545,0.0344868932
0.013133804685284564,0.0850815099
0.005868992814091436,0.0534202863
0.007527923361576555,0.1009760644
0.025020184846426714,-0.018340992
-0.0019478731298066976,0.0022471669
0.013178615905396485,0.0106422134
0.014297006840470257,0.1390742656
0.0075874227577071175,-0.057595313
0.014371774292381262,0.2460058477
0.00528538719000911,0.018409425
0.016203924164810656,-0.062962018
0.011874891857935069,0.1863644269
0.011550503313226771,0.1548877951
0.011369807861779055,-0.0308188
0.011932884007523048,-0.004456657
0.006439396596431737,-0.017408363
0.017167041658180247,0.1644687798
0.01743426957556215,0.1514919993
0.019753748853197677,0.0641527321
0.010660440558640788,0.2134244587
0.005853666021677277,0.1155685257
0.0009090514985915146,-0.00741835
0.017005794550683254,-0.0035
0.01601142169615404,0.1157840859
0.02876779037955831,-0.062788222
0.012794828793179345,0.0689617019
0.017871647440737118,0.0161206961
0.007427798023949569,-0.097238653
0.0023725661167743155,0.1337070611
0.018596163657550832,0.0254831217
0.0048911166963464,0.1207057309
0.001620235560359085,0.1397393342
0.01370838600379981,0.0562392917
0.01906638761349086,0.132135376
-0.0008321927993421522,-0.024451184
0.008478762150779721,-0.022185464
0.016317500222887516,0.0910661217
0.0067625318162243386,0.0595102083
0.008633401005409862,0.2029825892
0.015175454403524817,0.1607816067
0.006359042310607129,0.0397692133
0.010038861538187885,0.0418575701
0.019423678154098643,0.1308469471
0.014104671072526866,0.3895270076
0.011360396937750651,-0.003816263
0.0020009440488010215,0.1267785426
0.007242559096122924,0.0673405003
0.01710028283019084,0.0686137524
0.018301999471059743,0.1504050341
0.02245329379717077,0.0519047562
0.021023083685525794,-0.00449243
-0.003350952184707977,0.102990396
0.011258638416289263,0.192213222
0.021391497134776553,0.1510434892
0.00377790768931734,0.0601851117
0.01934923360736099,0.0289153081
0.013630795265014196,0.0030887258
0.010291204787416035,0.158568978
0.004107908855502456,0.0140039992
0.0012371353926882503,0.1738881912
0.01155551355330458,0.1513741609
0.003518371324348667,0.0346201357
0.010519876588501374,0.0713391151
0.01964930768529713,0.1335296627
0.018088746511091595,-0.07364177
0.0018936700599238993,0.0050818414
0.007373593230111358,0.0439703126
0.0001588585502999354,0.1645044085
0.005893041735670527,0.1574410346
0.00966473328775552,0.0969665196
0.011624035881517029,0.0488364916
0.01569385151056112,0.2101143297
0.01704686324078596,0.0702284124
0.007373187794209126,0.1443038728
0.008925837200225282,-0.042351276
0.014733572803427318,0.0549336929
0.005080820101245144,0.1384398934
0.01212288722153851,0.0781095546
-0.009110673322186796,0.1567594703
0.014616495047666982,0.0556132939
0.013085990009042607,0.0469918396
0.0050302870985020785,0.1082030159
0.0019428104256300482,0.195820361
0.009990381482749961,-0.000903919
0.003772323189888167,0.0255020052
0.016391440505203886,0.0321643759
0.0027626921623046686,-0.005436716
0.0156056264561739,0.0007098332
0.013623008572242693,0.0634502839
0.0012654989180105516,0.1258392777
0.006100364494904916,0.0244094279
0.02277173889896602,0.0228092145
0.024445950467548726,-0.059910246
0.024064234989420286,-0.013863768
0.011402875208705095,0.0883367133
0.004603227870644116,-0.005975451
0.010754931586545226,0.0484620627
0.009300293742463965,0.0025459338
0.016356218542969442,0.1786749657
0.008807589121239188,0.0343343053
0.010998112711802127,0.0981073748
0.01059974271658171,0.0054890501
0.015659298275515043,-0.076563046
0.010390918037138925,0.1844803389
0.012454482627981168,0.0518118773
0.008753336442786766,0.0681370046
0.009227738788517556,0.1180372607
0.016361918719566635,-0.047774714
0.01164767577893078,0.2419048693
0.010364035723066992,0.3103923347
0.006486267857744926,0.0049816935
0.0017036934095765212,0.1007331383
0.018650740221167347,-0.093658187
0.008621078320101642,0.0666896325
0.009618133619046265,0.3011361804
0.009543119709127626,0.2028007653
0.0038004535022565797,-0.046304196
-0.008306160369426848,0.2238767442
0.007794638737258296,0.2015078213
0.014828435014221954,0.124370664
0.009805740917715739,0.1497023698
0.0069183994939773265,0.0469792929
0.01350208118853801,0.1267780807
0.019069374379335327,-0.022407903
0.016619439574494445,-0.057809446
0.009479635832981323,0.224921703
0.017341505427141104,0.1392599043
-0.003008151006285464,0.2619466331
0.012775353424144053,0.3012945797
0.012507963925659012,-0.009368545
0.008328762400566287,0.1618689742
0.016384900129664082,0.120950013
0.02005665229875677,0.1668880876
0.02177487560067056,-0.036777892
0.0026011162491530225,0.0448478606
0.008661487828958363,0.1506439742
-0.0003207160211438423,0.1830887493
0.013147970294084611,0.1195286509
0.01354543834792203,0.2951736894
0.018187104322524808,0.1257455494
0.011871160398749806,0.1515889313
0.017693560726364476,0.0739767995
0.0008643618100837528,0.1167538013
0.010197024082517249,0.2238361236
0.008737826470147063,0.1965134885
0.013771778433289264,0.0691158246
-0.0015511294111194458,0.2974347916
0.0012638046266083124,0.1535044011
0.0024945982191099617,0.1294710335
-0.010320373560018354,0.2531993833
0.016787600723447534,0.0835395973
0.009413719348363584,0.0470470969
0.008216753344963353,-0.059190192
0.004481861837305806,0.079196639
0.010412938744923668,0.0920065191
0.012623369998698775,0.1004131135
0.014720534217420936,0.0787511092
0.0016825306677810611,0.1364189532
0.01579177450992978,0.1664137688
0.011782633576947303,0.1835083809
0.004775952737022114,0.0567110885
0.025121625000254486,0.0837879177
0.010705209511939547,0.1217386421
0.007960926680556734,-0.07639394
0.0034600077643627365,0.1938565519
0.018422426030220637,-0.050838523
0.007413920636965033,0.1075967174
0.008857013190751911,0.2633376565
0.017261137872592695,0.0155531351
0.015534481341452838,0.1208228689
0.014900970181888603,0.0534146872
0.011324192154882111,0.1935937997
0.0053167529237899015,0.040998086
0.018001791887941085,-0.040778056
0.0013565035952176584,-0.032479555
0.023769441911467064,0.0438892018
0.01679323541272219,0.0558490936
0.010060302728400573,0.1392219808
-0.0005080546374374717,-0.017874808
0.006549209959547047,0.1607023027
0.013666419123165158,0.0946955156
0.010865381190526572,0.0264377423
-0.0017913657529991054,0.1045574319
0.003310954782487549,0.023202581
0.00518449672148084,-0.061951828
0.02260371740070191,0.0996610221
0.010800101589642237,0.042786203
0.01262560430608509,0.167261168
0.008461394963654814,0.0269386988
0.011639020786693311,-0.054870535
0.0040340024718649396,0.2029124495
0.00997555098033182,0.1719556
0.022578934338845953,0.0670665946
0.021363434470985612,0.0196774617
-0.007007279035889212,0.1945925351
0.003077533141373329,-0.039255489
0.011589331012091952,-0.234246761
0.009198657777233544,-0.075168833
0.00783747230400224,0.1557392772
0.014713375907327353,0.1370301839
0.015580523834985534,0.0560655963
-0.009856695568368259,0.3033493903
0.01682840444148289,0.1785786893
0.011053185120921918,0.402734771
0.00976508764479657,0.0476558577
0.008694295356858096,0.092200033
0.028700997356419948,0.0327448357
0.023745754939137324,-0.00586234
0.00042057808355005534,0.3929004815
0.008211002247656462,0.1605109122
0.005313166716646683,0.1592179682
0.000367104019872869,0.186543956
0.004404869605747249,0.0255486272
0.019478538275379924,0.0380433395
0.01236888372872477,0.0034055865
0.009608168807581053,0.1250902858
0.00723958508186917,0.1356558945
0.010902654737399691,-0.063867011
0.011986333038533062,0.0147648636
0.004720659669949798,0.1770122644
0.007539187913703644,-0.033234842
0.012681069491875932,0.1821600195
0.005441894331239282,0.0639086064
0.010657494713504889,0.0185920444
0.017056177073069227,0.1175019737
0.012269626459352322,-0.12250118
0.0006375693505930695,0.1863964643
0.012864922997282143,0.0629999858
0.008344174529300332,-0.01460339
0.013915695916112535,0.0261714511
0.014059763048156669,0.0644770634
0.02703315377330158,0.1014067602
0.013099148455084794,-0.027515784
0.0026774896341181208,0.2899357226
0.003077078839429763,0.1896922883
0.021169371516661543,-0.045637463
0.01817509318254772,0.1460776027
0.001473546304051391,0.1806132492
0.015772472537987775,0.1812238243
0.01223332278215163,-0.073857323
0.01588459775224671,0.0515975613
0.013411716877170271,0.1685450521
0.014422693609736303,0.1450271305
0.010929339338044897,0.1565050181
0.00902170540912574,0.0337172706
0.021358940694786135,0.1003152128
0.018320895641667848,0.0154724602
0.008551557960081724,0.0905367058
0.011184381100947775,0.0067131534
0.00010935045764448419,0.0874978673
0.0013753424881766327,0.0868238878
0.03266079534802735,0.0570140924
0.019184652802403848,0.1478887197
0.012024873052139971,0.0462294255
-0.0001895312976532993,0.2371448573
0.011697201300376273,0.1968624439
0.00868616874535469,0.0338073854
0.015217623599688602,0.0645000186
0.005384306209975348,0.0914988514
0.0016085893054905692,0.166356891
0.01649551806086058,0.102596521
0.009013746834342218,0.0943347436
0.011337122836591456,0.070305593
0.006100332725625444,0.0278725695
0.008010741198070128,0.2166835215
0.023662006914201013,0.0788464021
0.010556286599297922,0.0339660864
0.010871199424718267,0.017228169
0.01632093450917657,0.0482900512
0.019243154750859262,0.195308521
0.009223757844742159,0.0212148518
0.010908082410916507,0.0010340126
0.018276213917546073,-0.07474918
0.013050330881607584,0.050661191
0.005358912884843176,0.099029034
-0.0007011024007197737,0.1320139911
0.017094789936997777,-0.044045009
0.0060581037001444194,0.0750728991
0.01877138582522707,0.1664378341
0.0188215501347109,0.1086552214
0.014063171069299303,0.0778669637
0.01872639517766947,0.2313004431
0.0038828445153942497,0.2820328918
0.012481924566605617,0.1677943316
0.015086983564401244,-0.050163299
0.004303665275423019,0.1636621203
0.017527519966528626,0.0914644372
0.01988105142149911,0.0389305648
0.015275244317095427,0.0549825724
0.02025858331968171,0.0169001758
0.011292617370960264,0.0360447388
0.005122850900879989,0.0971502584
0.012241680254352141,0.1903970536
0.015825381629751917,0.0787291151
0.014618497959171247,0.1994250562
0.023421188777677193,0.0153716091
0.009157967840180536,0.0838908252
0.012313127362560548,0.0441753004
0.005313472152252844,0.2242380675
0.021503030230735548,0.1263157871
0.016580789968196386,-0.039076481
0.013669629542911866,-0.030348551
0.010825255112726457,-0.035828133
-0.0018033883688130178,0.0045228103
0.021268310493666023,0.190133914
0.012812922772460242,0.0950037312
0.007608496313481288,0.1741494831
0.011683401083970911,-0.009441793
0.010203648561905187,0.1128377985
0.013343980568220812,0.1914858218
0.011454810999853144,0.0088921243
0.005407579114770002,-0.077590838
0.001700211547558757,0.1630766835
-9.804575565405468e-05,0.2285476174
0.003940053581140828,0.0558471825
0.004766784245444892,0.022396186
0.014486802844657256,0.1967370358
0.021016879496707906,0.1931911107
0.003083097433185922,0.0223031376
0.01989251656087311,0.02161576
0.012212342267802212,0.0568000633
0.007822094837122304,0.3602648821
0.01023175671439964,0.1314174529
0.006688656822034575,-0.040034421
0.018564613212042228,0.081863023
0.0030886472064769206,0.1024690863
0.007596345620407122,-0.021654524
0.02251137211845599,0.1743461486
0.0037678152747627116,-0.004754931
0.011211570644323182,-0.032685556
0.011991286957711358,-0.028803587
0.025275490894096125,0.0993360948
0.010502020609908616,-0.07138566
0.0036162625999341677,0.1348370757
0.01447537103108813,0.0322070006
0.004297457132877089,0.2754474428
0.011538727125470315,0.177495509
0.009977298158979376,-0.08099895
0.007873291796996813,0.1530563977
0.01082043452698103,0.0402534451
0.013727691986899045,0.3333687332
0.005972340476638184,0.1880021986
0.0033717566593650253,0.2041005638
0.011296948733114633,0.2043222632
0.030845197917426126,-0.010032103
-0.002947769748232862,0.2419523742
0.015987035766597425,0.0618211996
0.011380348733188477,0.1866756972
0.007842109435014663,-0.086740695
0.0012763567547243691,0.1442950066
0.009145723359657206,0.0254179105
0.01479418400835188,0.0071383031
0.019437104533229787,0.005481538
0.004757730283279584,-0.057151635
0.0037355620079783745,0.1161933538
0.01562929539047526,0.1111004498
0.00917838141902736,0.1277263608
0.007618282323773722,0.0246255636
0.005130459265944835,0.067877188
0.00650462837982446,0.051660068
0.007638687668984553,0.3724095073
0.008977966274420116,0.2314679917
0.015854903208243454,0.0127379425
0.011151924331356903,0.0573887151
0.00387522523569588,0.0620200183
0.005924117348249907,0.1121281233
0.011659675486761098,0.0245122813
0.013851167328746458,0.0372044217
0.023840955638476324,0.0859118622
0.009022480050493342,0.0575085949
0.008297059039730895,-0.005710693
0.013629292667890093,0.0267744228
0.0035642108046558384,0.1480041888
0.024280678318367103,0.1584475335
0.001874423200278778,0.2608171847
0.01652866708981339,0.0807767432
0.014595321161774493,0.1407010105
0.012953730365377796,0.1500365582
0.012057265550360999,0.0652080473
0.02073079382355418,0.1655862179
0.005752862238957992,0.3690551069
0.015436934147525177,0.0765750852
0.006303570524421183,0.2396289703
0.01417666608497886,0.1331451979
-0.0014438164779969273,0.0707385536
-0.004116502777547477,0.0905882638
-0.002429099553243691,-0.01162745
0.006517708625626088,0.1221405413
0.006494188555514548,0.0071515745
0.014835216855521754,0.0794928145
0.007340555895604783,0.0466798317
0.028173165207166284,0.0779648867
0.009128001243898369,0.0693359744
0.008990735318135674,0.027248602
0.0020659524203343726,0.188172653
0.0008515505122409627,0.2969455864
-0.0025971482028774515,-0.031115679
0.008972250903240931,0.3009106364
0.005576864150658534,-0.022346007
0.004441508305452027,0.0298247893
0.006271051478173365,0.0264002845
0.01683093688033198,0.1248359677
0.014338594217006045,-0.007921526
0.017381287847776435,0.1849388775
0.01212929262185615,0.2749202993
-0.0010950572116802098,0.1574195173
0.018485504999601464,0.2090948966
0.010275595134917428,-0.014093576
0.012806739115464729,0.1413962986
0.02403332488314599,0.0349837091
0.006631065517732728,0.226706117
-0.0059133830020839506,0.1862356361
0.00693327594898931,0.1142723333
0.020526956603835737,0.161775231
0.014491563736971169,-0.016316368
-0.006133040244259298,0.1808426675
0.008044610220646545,0.2479423728
0.016156506712330057,0.1074982431
0.020449511123984063,0.0449012291
0.013168591468564996,0.2128943648
0.009301272325539376,0.1966867741
-0.016036579661932678,0.1736339029
-0.0048835013798970775,0.0385002826
0.015010993495189567,0.0112764916
-0.0017319812791023736,-0.024219796
0.009355322876707829,0.0779880133
0.014633442221272035,0.0269870494
0.019224272872199286,0.0241261047
0.011147898614429875,0.0434419286
0.007954564639029108,0.1539498564
0.007245427001161364,0.1230930682
0.012611553994592151,0.1451058086
0.02271969790731472,0.0942011174
0.011658367125806389,-0.032949992
-0.003952846852438395,0.1061002311
-0.005103961780686993,-0.33414376
0.011200795257964599,0.1070210632
0.0013378620759008537,0.2879251089
-0.00884340250430783,0.1673901972
0.016818678475661146,-0.022285423
0.0037716241869759073,0.4092763808
0.006675505008027015,0.0847443115
0.012711274062453513,0.0568715219
0.013191449217460023,-0.0503398
0.008594243845312374,0.2215000089
0.0179271844177322,0.016225401
0.015562353973417365,0.0849574279
0.012903589284995843,-0.062533964
0.01244334038274116,-0.014742992
0.016979782243650883,-0.034370974
0.005788265831147559,0.0731017213
0.004308167401862189,0.1060621288
0.024690401587563998,0.034480359
-0.0076937748392868505,0.1159243729
0.001554619900216556,0.090689845
0.015365811890441939,0.1232341673
-0.0002937052202097584,0.0943149995
0.01563389739080623,0.0688756775
0.010292945022048625,-0.030095017
0.015430700428063887,-0.04578365
0.0061441015409091975,0.0056504948
0.01450592224292048,0.138100579
0.014573784845215154,0.11392156
-0.0060473304064262625,0.0834443938
0.00014718190085334822,0.0011847411
0.008427201987417938,-0.014102455
0.007279088766710667,0.0918748077
0.014794491237208395,0.074017122
0.027866384926862234,0.0940229144
0.0022595272823191324,0.003323021
0.0094137657696674,0.0275472343
0.007518829537267967,0.055332664
0.015553737652721727,0.1448865529
-0.0032526920984059255,0.2187222537
0.00774438747017509,0.0611987408
0.006085754310227031,0.1851792332
0.009369872179347625,0.0502634231
0.024333696058679577,0.0372702252
0.003663198146878986,-0.048990392
0.004174995266884435,0.0663657036
-0.007742004542591439,0.1274390813
0.009458898195201652,0.11931771
0.0023975564307826495,0.1238558736
0.0069305655096674095,0.1453893777
0.0016291514457895829,0.0638406646
0.01748570186105243,0.1173113059
0.015301952077419495,0.1143379431
0.0051683014403973125,0.1048744243
0.019087396117063393,0.1022466269
0.008481407618706957,0.2253531214
0.014006661488664671,0.0314819027
0.006865285788276783,-0.017295768
0.014115073462151876,0.2881201949
0.010171359895964627,-0.033598895
0.006170392856281231,0.0737720426
0.007959305799900122,0.3001047816
0.014358951521172177,-0.002378438
0.017357246458690523,0.0521396395
0.005622402470294819,0.0682703328
0.0006286539678093447,0.0459288988
0.013511958463292974,0.0404238325
0.009749381277786668,0.3376043286
0.01524531909532417,0.0687227916
0.00888633459645134,0.2213239219
0.0010057556425967003,0.2315134552
0.01130461218028264,-0.0172048
0.01829616853940916,0.1987835761
0.004824900718497291,0.072764821
0.011657569269982713,-0.059080199
0.013703522548278349,0.2328767624
0.012905743520742866,0.0671641749
0.014284036673410527,-0.030196304
0.0018128371240006113,0.1298234757
0.01643181940676267,-0.098027341
0.012662280529796087,0.1653466221
0.016931620055019074,0.1151862066
0.011838681782160071,0.0934144553
-0.000982158790413171,0.154511362
0.008625287801227125,0.1333140578
0.012331150032687949,0.1241473701
0.023021348505948912,0.0219421309
0.014759582141871494,-0.047222078
0.00765125734526703,0.024016555
0.013241569441631991,0.1258464601
0.02539467882682274,0.1060782667
0.0016921564729082284,0.0594688278
0.012459209182431681,-0.047456995
0.0004448547870033459,0.166984215
0.015476141482495565,0.0452946644
0.006798739561987146,0.2402106371
0.022511175491162043,0.1007186171
0.008860712337684233,0.0482678969
0.01081674232090657,0.1382805851
-0.002821917979316392,0.3106566217
0.020004407063295277,0.2329673316
-0.0017632652360108688,-0.046316132
0.029189188657832203,-0.070924484
0.010359614964280416,0.0298166122
0.0023521860735016015,0.0644442883
0.013425819456017512,-0.030658223
0.006339014809852805,0.0909421813
0.011987452799247587,0.0443649922
0.01043506449903716,-0.059641157
0.005168100230331642,0.0662731897
0.012668190949849237,-0.111200594
0.011489236086724667,0.1147384565
0.020488364858445733,0.0899866071
0.0021356166791167037,0.0406397652
0.0058945281815256535,0.0520060916
0.010165645832541183,0.1260745373
0.007110484426093019,0.0219760366
0.01512198799254776,0.1086673286
0.010232037155418996,0.0659426447
0.006234886494816136,-0.039500643
0.017759644512051267,-0.010662285
0.009414405847619703,0.0499845889
0.018261078168716513,0.1346349713
0.006726172226122939,-0.0035
0.014557214680741767,0.1090496924
0.008829435479232674,0.1532211598
0.011055446934337649,0.0647586581
0.01713166687256956,-0.117285587
0.01595563332275778,-0.013369787
0.00229083401750259,0.1340393569
0.0058088474920858545,0.1664500531
0.015595823996785071,-0.06282891
-0.0002474820717076262,0.1855927851
0.003249254468104118,0.1161739897
0.011240169817225323,0.0292966325
0.013303598293045456,0.2700515833
0.00861321989796347,0.0942152884
0.007723266961982417,0.1096867766
0.027218280775119424,-0.051776579
0.006230075697266588,0.1600513455
0.016460718535998335,-0.042488806
-0.007018002458643367,0.0175701286
0.00991245961926206,-0.0303656
0.007012457961348325,0.2909205999
0.01078243289174902,-0.016474921
0.0022053855945080372,0.0990422886
0.014158829030949272,-0.064619638
0.011633564548879309,0.18640466
0.007537344436701267,-0.04981215
0.0008654189053334312,0.1300076392
0.009309912260797156,0.2916065004
0.012188069884257734,0.0533223931
0.014605835487629068,-0.181972504
-0.01968070554653508,-0.30191928
0.0026996364440059753,0.0736649405
0.0015898396641042742,0.1447272595
0.0037588781723169222,0.0841914859
0.0097544502565619,0.1223932948
-0.0002073432429894051,-0.097982243
0.00820083743529745,-0.126515525
0.0060861543216843075,0.1093317639
0.0014466026388231835,-0.033975242
0.0007461571187778789,0.1220494058
0.013371261601453358,-0.072877206
0.010583860857510017,0.0709537935
0.021945796834129325,0.1311559525
0.011186224082928629,0.1760716286
-0.002873836733919232,0.0171510797
